"","date","dist","m20","m25","m30","m35","m40","m45","m50","m55","f20","f25","f30","f35","f40","f45","f50","f55"
"905","20170716",1121052010001,188,-136.799242424242,-274.18070273285,-259.766335227273,-203.944359987838,-511.438016528926,-350.991883116883,-402.263214670982,-62,-383,193,-432,215,66,-112,-382
"906","20170716",1122060020102,299,152.263333333333,-87.7090909090909,-113.894090909091,-175.921818181818,-205.88303030303,-29.3133333333333,2.03590909090906,245,210,76,-24,108,98,135,88
"907","20170716",1123051010203,-144.5,-165.693054136874,-237.857075471698,-99.6447368421053,-216.481603773585,54.6599326599326,-0.948717948717956,1.60924932975871,87,-297,-298,-207,158,75,63,-170
"908","20170716",1123058040001,-42,-271.499545454545,-420.109090909091,-395.772878787879,-374.780454545455,-257.905606060606,-137.053181818182,18.1177272727273,-204,-453,-309,-224,-108,-107,-68,58
"909","20170716",1123063020012,243,35.9107142857143,336.448333333333,125.900476190476,-16.1292857142857,-41.3045238095239,131.338333333333,-204.792642140468,-53,160,237.5,273,-179,-166,-93.5,320
"910","20170716",1124077030001,1416,1579.36924242424,1271.19106060606,1082.51257575758,754.044545454545,557.969242424242,141.914242424242,217.60803030303,2324,2483,1937,1363,441,438,114,491
"911","20170716",1124080020103,353,565.306060606061,461.325454545454,838.237272727273,366.254090909091,233.073484848485,73.945,41.1386363636364,255,1139,553,1192,891,821,567,626
"912","20170716",1125073030007,-250,-401.422424242424,-113.495909090909,-465.194696969697,-257.831818181818,-386.04,-276.105,-232.546666666667,213,92,102,-356,298,-332,-264,-280
"913","20170722",1102052020001,30,634.742575757576,683.149545454545,569.057272727273,377.016666666667,379.879393939394,118.114696969697,222.434696969697,-60,565,67.5,208,111,37,155,730
"914","20170722",1108068010002,48,-137.362800802139,-328.608059981256,-99.2761113674819,-405.543727429738,-133.706867671692,1.7599406038608,-61.5008204791598,-280,-238,-216,-184,-28,-511,-121,436
"915","20170722",1109071040006,121,-4.19424242424242,-154.369545454545,-81.9972727272727,-75.9534848484848,-39.0304545454546,-8.7381818181818,40.1721212121212,-159,-292,-180,-12,-90,5,54,70
"916","20170722",1111066030001,535.5,253.881363636364,-307.319090909091,-426.811666666667,-534.343636363636,-427.255303030303,-355.676363636364,-424.929090909091,1063.5,-383,-440,-271,43,-193,-67,-37
"917","20170722",1113075030009,-648,-584.464090909091,-768.930606060606,-309.098484848485,-96.3504545454546,-52.3118181818182,163.653333333333,153.08,-842,-988,-455,90,249,222,281,325
"918","20170722",1115051010002,-51,-348.906708595388,-401.790384615385,-499.189256198347,-506.659731543624,-489.014023372287,-337.011722912966,-188.686070686071,-386,-298,-453,-559,-582.5,-407,-234,-282
"919","20170722",1117051030002,48,-342.975413568068,-455.220303030303,-117.60803030303,-363.073009891663,-177.976436873109,-126.523088023088,-89.1908869719089,-79,-423,-191,-65,-160,-13,-43,-59
"920","20170722",1119074050006,-206,-340.369545454545,-491.971212121212,-599.745606060606,-459.248636363636,-508.447121212121,-239.143333333333,-135.39696969697,-139,-205,-204,-247,-133,-136,-109,-227
"921","20170722",1121052010001,199,-139.07196969697,-292.089793641941,-252.766335227273,-225.76254180602,-548.438016528926,-321.001984126984,-180.085436893204,15,-275,-93,-410,153,184,-164,-229
"922","20170722",1122060020102,161,32.4451515151515,-148.254545454545,-231.257727272727,-300.467272727273,-305.610303030303,-140.404242424242,-63.6004545454545,135,70,35,-109,-12,5,22,17
"923","20170722",1123051010203,-190,-97.1112359550563,-323.732075471698,-302.387593984962,-193.785175202156,79.6801346801346,-138.248717948718,-30.307417336908,-365,-404,-241.5,-37.5,257.5,75,57.5,19
"924","20170722",1123058040001,-139,-286.317727272727,-448.109090909091,-422.863787878788,-377.053181818182,-297.905606060606,-156.144090909091,-47.155,-223,-529,-305,-275,-116,-107,-96,-19
"925","20170722",1123063020012,-126,137.875,277.648333333333,135.793333333333,-87.29,-55.9394444444445,223.966904761905,-186.125975473802,167,252,282,324.5,-195.5,-193.5,-88,382
"926","20170722",1124077030001,1832,1837.46015151515,1526.10015151515,1261.60348484848,709.408181818182,516.060151515151,236.914242424242,288.971666666667,2427,3049,2414,1962,418,710,412,803
"927","20170722",1124080020103,86,640.033333333333,331.416363636364,741.873636363636,476.981363636364,263.164393939394,178.581363636364,95.3204545454546,765,815,878,1033,920,685,630,774
"928","20170722",1125073030007,-284,-155.058787878788,-222.586818181818,-580.285606060606,-435.559090909091,-388.04,-250.105,-243.546666666667,137,-518,-390,-402,-140,-332,-275,-291
"929","20170723",1102052020001,-121,558.28803030303,530.240454545454,233.239090909091,178.834848484848,164.515757575758,-90.4307575757576,-60.8380303030303,-43,-215,-47.5,-38,17,-248,-15,610
"930","20170723",1108068010002,-69,-26.6355280748662,-403.062605435801,-199.730656822027,-483.36190924792,-292.797776762601,-82.7855139415938,-67.682638660978,-876,-289,-161,-210,-150,-74,-70,290
"931","20170723",1109071040006,154,28.3512121212121,-77.0968181818182,-55.9972727272727,-56.3171212121212,6.87863636363636,-45.1018181818182,72.6266666666667,-25,-215,-147,-55,-46,81,85,70
"932","20170723",1111066030001,624.5,212.790454545455,-414.046363636364,-576.357121212121,-617.889090909091,-419.982575757576,-355.494545454545,-408.656363636364,567.5,-437,-518,-361,-273,-254,-49,-269
"933","20170723",1113075030009,-622,-541.191363636364,-766.748787878788,-273.643939393939,-2.07772727272726,-75.3118181818182,181.403333333333,233.889090909091,-825,-1012,-506,193,298,251.5,281,263
"934","20170723",1115051010002,-137,-370.740041928721,-529.723717948718,-475.789256198347,-391.459731543624,-440.664023372287,-212.811722912966,-184.436070686071,-254.5,-570,-344.5,-434.5,-451.5,-397.5,-147,-172
"935","20170723",1117051030002,113,-393.702686295341,-332.765757575758,-156.789848484849,-321.163918982572,-229.703709600382,-183.159451659452,-159.009068790091,-207,-333,-153,-48,-112,-47,-55,-128
"936","20170723",1119074050006,-214,-430.278636363636,-521.425757575758,-664.200151515151,-361.703181818182,-389.265303030303,-30.0524242424243,-94.7606060606061,-176,-269,-272,-245,-170,-146,-134,-271
"937","20170723",1121052010001,108,-103.526515151515,-280.726157278304,-170.0390625,-111.944359987838,-523.619834710744,-458.082792207792,-304.056865464632,-18,-286,103,-410,147,55,-207,-305
"938","20170723",1122060020102,258,163.081515151515,-63.6181818181818,-122.621363636364,-223.921818181818,-188.337575757576,-11.8587878787879,-53.7822727272728,260,150,92,19,112,129,125,88
"939","20170723",1123051010203,-144.5,26.6554307116104,-164.932075471698,-223.120927318296,-98.6066037735849,45.9023569023569,13.5846153846153,28.5592493297587,116.5,-205,-228,-119,158,75,44.5,-284
"940","20170723",1123058040001,-42,-199.772272727273,-404.381818181818,-431.227424242424,-364.416818181818,-294.360151515151,-107.780454545455,-56.3368181818182,-234,-504,-344,-243,-141,-77,-87,24
"941","20170723",1123063020012,-3,114.053571428571,146.934047619048,36.0433333333333,-79.1292857142857,-142.286666666667,62.705,-197.592642140468,-53,397,352,22.5,-201,-100,-77,320
"942","20170723",1124077030001,1626,1614.46015151515,1121.82742424242,825.148939393939,730.499090909091,509.060151515151,253.277878787879,264.60803030303,2588,2345,1446,1276,413,191,220,410
"943","20170723",1124080020103,390,636.760606060606,428.507272727273,387.51,253.890454545455,98.3462121212121,26.1268181818182,92.2295454545454,508,1016,660,901,596,392,370,540
"944","20170723",1125073030007,-250,-501.604242424242,-49.405,-491.649242424242,-273.65,-379.04,-243.105,-199.546666666667,213,158,-390,-402,298,-320,-275,-336
"945","20170729",1102052020001,-56,849.469848484848,633.331363636364,684.511818181818,394.65303030303,338.879393939394,151.84196969697,165.252878787879,7,252,-16.5,325,96,22,338,901
"946","20170729",1108068010002,-60,-81.8173462566845,-419.426241799438,-135.003384094755,-278.634636520647,-153.797776762601,-60.9673321234119,-94.5008204791598,-238,-490,-251,-198,-75,-25,-99,436
"947","20170729",1109071040006,-56,-199.557878787879,-194.460454545455,-201.451818181818,-145.589848484848,-88.6668181818182,-105.92,0.444848484848478,-269,-411,-191,-86,-79,-67,32,78
"948","20170729",1111066030001,551.5,307.699545454546,-317.500909090909,-524.084393939394,-540.343636363636,-339.982575757576,-387.585454545454,-431.656363636364,977.5,-369,-458,-227,-226,51,-49,-31
"949","20170729",1113075030009,-662,-603.191363636364,-795.294242424242,-158.55303030303,46.0131818181818,-58.5845454545454,176.903333333333,237.091111111111,-825,-1082,-53,90,249,222,281,325
"950","20170729",1115051010002,-338,-329.406708595388,-380.990384615385,-396.189256198347,-494.659731543624,-390.014023372287,-298.011722912966,-126.286070686071,-33,-206,-269,-515,-476,-440,-319,-304
"951","20170729",1117051030002,77,-422.79359538625,-183.311212121212,-180.426212121212,-277.163918982572,-209.794618691291,-174.704906204906,-119.281796062818,-110,-398,-181,-78,-165,-74,-37,-547
"952","20170729",1119074050006,-246,-439.005909090909,-504.880303030303,-772.018333333333,-548.975909090909,-493.447121212121,-34.1433333333333,-230.760606060606,-112,-228,-263,-275,-151,-143,-135,-254
"953","20170729",1121052010001,108,-115.253787878788,-234.18070273285,-267.402698863636,-140.671632715111,-576.292561983471,-393.082792207792,-217.985436893204,-132,-297,153,-297,163,33,-153,-151
"954","20170729",1122060020102,114,39.6269696969697,-155.436363636364,-225.439545454545,-301.830909090909,-333.610303030303,-166.949696969697,-63.9640909090909,102,27,-25,-130,-30,23,33,-70
"955","20170729",1123051010203,-58,-21.2255216693419,-154.065408805031,-111.787593984962,-157.556603773585,57.2833092833093,30.501282051282,-42.6407506702413,35,-702.5,-228,-59,282,147.5,-56,-126.5
"956","20170729",1123058040001,-51,-272.681363636364,-398.381818181818,-386.863787878788,-396.053181818182,-280.178333333333,-111.598636363636,26.9359090909091,-234,-538,-315,-356,-121,-113,-87,-105
"957","20170729",1123063020012,-131.5,288.482142857143,358.898333333333,58.6683333333333,93.585,-83.6061111111111,208.205,-250.792642140468,22,252,352,243,-168,-232,-82.5,276.5
"958","20170729",1124077030001,1847,1831.82378787879,1497.19106060606,1270.23984848485,941.953636363636,588.514696969697,323.732424242424,373.880757575758,2864,2836,2447,2061,1076,909,735,682
"959","20170729",1124080020103,425,715.578787878788,575.78,735.51,452.799545454546,314.709848484849,146.217727272727,167.411363636364,742,1107,1308,1145,1099,871,703,684
"960","20170729",1125073030007,-250,-402.786060606061,-219.768636363636,-564.558333333333,-450.468181818182,-413.130909090909,-263.105,-272.546666666667,-476,-538,145,-402,-152,-320,-286,-325
"961","20170730",1102052020001,-163,473.924393939394,398.149545454545,356.420909090909,190.834848484848,96.7884848484849,27.5692424242424,-51.4743939393939,-139,503,23.5,44,19,39,29,393
"962","20170730",1108068010002,-60,-80.1809826203208,-447.608059981256,-175.912475003846,-353.452818338829,-134.525049489874,-138.785513941594,-91.5917295700689,-190,-297,-241,-119,-520,-127,-213,359
"963","20170730",1109071040006,30,-172.46696969697,-212.733181818182,-111.179090909091,-137.317121212121,-51.5759090909091,-39.8290909090909,-49.1006060606061,-214,-367,-191,-97,-35,-15,54,78
"964","20170730",1111066030001,636.5,279.608636363636,-438.864545454545,-537.084393939394,-616.343636363636,-416.437121212121,-325.494545454545,-435.383636363636,648.5,-437,-527,-355,-270,-216,-295,-218
"965","20170730",1113075030009,-562,-560.282272727273,-777.112424242424,-226.55303030303,-31.5322727272728,-5.03909090909093,178.494242424242,240.434545454545,-811,-1051,-443,90,249,314,281,325
"966","20170730",1115051010002,-234,-439.740041928721,-501.723717948718,-534.789256198347,-435.209731543624,-433.414023372287,-220.561722912966,-173.186070686071,-254.5,-482,-372,-396,-489.5,-407,-136.5,-209.5
"967","20170730",1117051030002,132,-263.975413568068,-138.220303030303,-114.426212121212,-280.436646255299,-271.067345964018,-191.068542568543,-176.009068790091,-79,-290,-200,400,-143,-55,-21,-172
"968","20170730",1119074050006,-270,-458.460454545455,-533.789393939394,-648.109242424242,-356.975909090909,-206.174393939394,-49.3251515151515,-110.942424242424,-192,-271,-262,-295,-205,-191,-156,-276
"969","20170730",1121052010001,97,-317.617424242424,-183.18070273285,-184.311789772727,-72.5807236242019,-445.710743801653,-330.446428571429,-183.235436893204,-73,-222,36,-454,147,214,-132,-294
"970","20170730",1122060020102,341,165.263333333333,-34.2545454545455,-127.985,-138.74,-205.519393939394,12.5957575757576,-31.3277272727273,245,140,84,19,94,173,135,135
"971","20170730",1123051010203,-190,-43.6540930979133,-291.732075471698,-273.073308270677,-227.756603773585,137.869023569024,-13.6058608058608,1.60924932975871,87,-297,-298,-369,233,161,43,-485
"972","20170730",1123058040001,-51,-283.772272727273,-404.381818181818,-438.591060606061,-390.871363636364,-271.087424242424,-131.507727272727,-76.155,-172,-512,-360,-287,-112,-107,-78,-95
"973","20170730",1123063020012,-3,151.339285714286,40.6483333333333,3.54333333333332,106.251666666667,-83.6616666666667,45.5383333333333,-305.792642140468,63,-289,317,243,-190,-166,314,320
"974","20170730",1124077030001,1447,1733.55106060606,1466.19106060606,979.785303030303,845.862727272727,571.332878787879,357.732424242424,387.789848484849,2523,2939,2275,2020,1081,851,285,487
"975","20170730",1124080020103,91,398.124242424242,433.416363636364,510.782727272727,471.799545454546,300.346212121212,32.8540909090909,51.8659090909091,-36,776,1330,1546,864,657,615,641
"976","20170730",1125073030007,469,-154.331515151515,-168.677727272727,-492.92196969697,-462.831818181818,-424.403636363636,-210.105,-229.546666666667,213,92,178,-316,298,-332,-286,-336
"977","20170805",1102052020001,-80,707.742575757576,578.422272727273,539.784545454545,472.743939393939,333.061212121212,79.5692424242424,150.434696969697,454,172,196.5,73,22,81,111,843
"978","20170805",1108068010002,-33,-27.1809826203208,-319.971696344892,-8.09429318566379,-253.36190924792,-80.5250494898737,-22.058241214321,-44.9553659337053,-280,-357,-175,-147,-529,-224,-550,310
"979","20170805",1109071040006,30,-81.0124242424243,-113.460454545455,-182.724545454545,-155.498939393939,-68.0304545454545,-69.0109090909091,-45.3733333333333,-236,-334,-213,-152,-24,-67,54,18
"980","20170805",1111066030001,529.5,345.972272727273,-384.228181818182,-474.902575757576,-582.343636363636,-371.709848484848,-360.312727272727,-421.292727272727,622.5,-350,-97,-247,-264,-208,-43,-215
"981","20170805",1113075030009,-648,-540.100454545455,-793.021515151515,-182.643939393939,61.195,22.5063636363636,200.494242424242,164.616363636364,-797,-1012,-545,90,249,281,281,-104
"982","20170805",1115051010002,-259,-384.006708595388,-430.790384615385,-470.189256198347,-452.793064876957,-535.080690038954,-263.611722912966,-182.486070686071,-331,-633,-475,-515,-582.5,-410.5,-276,-304
"983","20170805",1117051030002,39,-518.066322658977,-141.856666666667,133.573787878788,-284.618464437117,-248.067345964018,-189.250360750361,-156.099977881,-79,-290,380,-54,-184,-47,-174,-57
"984","20170805",1119074050006,-185,-416.915,-522.15303030303,-753.200151515151,-524.339545454545,-430.447121212121,-339.961515151515,-450.578787878788,-86,-218,-241,-228,-158,-136,-102,-205
"985","20170805",1121052010001,347,-190.108333333333,-476.207975460123,-408.0390625,-210.46254180602,-464.192561983471,-299.696428571429,-204.485436893204,-236,-619,-172,-410,-33,66,-289.5,-316
"986","20170805",1122060020102,69,49.8087878787879,-182.072727272727,-265.075909090909,-287.103636363636,-390.88303030303,-199.767878787879,-92.6913636363636,113,70,42,-141,-106,-34,-33,-81
"987","20170805",1123051010203,-190,-174.911235955056,-114.482075471698,-229.287593984962,-48.7851752021563,42.4261664261664,-144.463003663004,21.5592493297587,-321,-663,-342.5,-207,233,-29,63,-83
"988","20170805",1123058040001,-128,-320.954090909091,-432.927272727273,-421.591060606061,-406.144090909091,-299.632878787879,-122.780454545455,-38.8822727272727,-274,-600,-339,-287,-164,-194,-37,-105
