2019년 집계구코드,도로명 주소
1116058011412 ,서울특별시 강서구 화곡로13길 107
1116058011413 ,서울특별시 강서구 화곡로13길 107
1116058011414 ,서울특별시 강서구 화곡로13길 107
1116059010001 ,서울특별시 강서구 등촌로13바길 28-11
1116059010002 ,서울특별시 강서구 곰달래로57길 10
1116059010003 ,서울특별시 강서구 등촌로5가길 24
1116059010004 ,서울특별시 강서구 등촌로13길 157-1
1116059010005 ,서울특별시 강서구 등촌로13마길 11-13
1116059010006 ,서울특별시 강서구 등촌로5길 18-12
1116059010007 ,서울특별시 강서구 곰달래로51길 19
1116059010008 ,서울특별시 강서구 곰달래로55길 30
1116059010009 ,서울특별시 강서구 곰달래로49가길 7-7
1116059010010 ,서울특별시 강서구 곰달래로57길 63-27
1116059010011 ,서울특별시 강서구 곰달래로53길 50-13
1116059010012 ,서울특별시 강서구 곰달래로55길 20
1116059010013 ,서울특별시 강서구 등촌로13다길 8-35
1116059010014 ,서울특별시 강서구 등촌로13자길 51
1116059010015 ,서울특별시 강서구 등촌로13마길 17-30
1116059010016 ,서울특별시 강서구 등촌로13바길 9-11
1116059010017 ,서울특별시 양천구 등촌로 64
1116059010018 ,서울특별시 강서구 등촌로13길 104
1116059010019 ,서울특별시 강서구 곰달래로57가길 23
1116059010020 ,서울특별시 강서구 등촌로13바길 18-10
1116059010021 ,서울특별시 강서구 등촌로13자길 63-16
1116059010022 ,서울특별시 강서구 곰달래로53나길 24
1116059010023 ,서울특별시 강서구 등촌로13자길 64-10
1116059010024 ,서울특별시 강서구 곰달래로57가길 50-5
1116059010025 ,서울특별시 강서구 등촌로13다길 40-24
1116059010026 ,서울특별시 강서구 곰달래로49가길 31
1116059010027 ,서울특별시 강서구 등촌로13나길 19
1116059010028 ,서울특별시 강서구 곰달래로53길 81
1116059010029 ,서울특별시 강서구 곰달래로53길 116
1116059010030 ,서울특별시 강서구 곰달래로57길 46-1
1116059010031 ,서울특별시 강서구 곰달래로49가길 7-43
1116059010032 ,서울특별시 강서구 등촌로13다길 22-17
1116059010033 ,서울특별시 강서구 등촌로13길 60
1116059010601 ,서울특별시 강서구 등촌로13자길 74
1116059011201 ,서울특별시 강서구 등촌로13아길 44
1116059020001 ,서울특별시 강서구 국회대로 229
1116059020002 ,서울특별시 강서구 곰달래로52길 4
1116059020003 ,서울특별시 강서구 등촌로3가길 21
1116059020004 ,서울특별시 강서구 강서로5라길 188
1116059020005 ,서울특별시 강서구 곰달래로60길 19
1116059020006 ,서울특별시 강서구 곰달래로54길 32
1116059020007 ,서울특별시 강서구 등촌로3나길 10
1116059020008 ,서울특별시 강서구 곰달래로56길 7-5
1116059020009 ,서울특별시 강서구 강서로8길 210
1116061010001 ,서울특별시 강서구 화곡로53길 55-10
1116061010002 ,서울특별시 강서구 공항대로44길 23
1116061010003 ,서울특별시 강서구 공항대로 382
1116061010004 ,서울특별시 강서구 우장산로 128
1116061010005 ,서울특별시 강서구 화곡로53가길 45
1116061010006 ,서울특별시 강서구 화곡로51길 13
1116061010007 ,서울특별시 강서구 화곡로53길 29
1116061010008 ,서울특별시 강서구 화곡로59길 29-10
1116061010009 ,서울특별시 강서구 화곡로 301
1116061010010 ,서울특별시 강서구 화곡로59길 71-10
1116061010011 ,서울특별시 강서구 화곡로53길 26-13
1116061010101 ,서울특별시 강서구 공항대로 382
1116061010102 ,서울특별시 강서구 공항대로 382
1116061010103 ,서울특별시 강서구 공항대로 382
1116061010104 ,서울특별시 강서구 공항대로 382
1116061010105 ,서울특별시 강서구 공항대로 382
1116061010106 ,서울특별시 강서구 공항대로 382
1116061010107 ,서울특별시 강서구 공항대로 382
1116061010201 ,서울특별시 강서구 우장산로 82
1116061010301 ,서울특별시 강서구 우장산로 92
1116061010401 ,서울특별시 강서구 우장산로 103
1116061010501 ,서울특별시 강서구 화곡로 347
1116061020001 ,서울특별시 강서구 공항대로46길 105
1116061020002 ,서울특별시 강서구 화곡로60길 23
1116061020003 ,서울특별시 강서구 화곡로54길 14
1116061020004 ,서울특별시 강서구 까치산로17길 36
1116061020005 ,서울특별시 강서구 화곡로44나길 56
1116061020006 ,서울특별시 강서구 화곡로58길 30-4
1116061020007 ,서울특별시 강서구 화곡로44나길 33
1116061020301 ,서울특별시 강서구 화곡로 296
1116061020601 ,서울특별시 강서구 화곡로 354-3
1116061030001 ,서울특별시 강서구 까치산로18라길 22-6
1116061030002 ,서울특별시 강서구 화곡로58길 87
1116061030003 ,서울특별시 강서구 까치산로24길 15-11
1116061030004 ,서울특별시 강서구 까치산로24길 47
1116061030005 ,서울특별시 강서구 까치산로20길 9
1116061030006 ,서울특별시 강서구 화곡로58길 52
1116061030007 ,서울특별시 강서구 까치산로18라길 5-46
1116061030008 ,서울특별시 강서구 까치산로24길 33
1116061030009 ,서울특별시 강서구 까치산로18길 25-26
1116061030010 ,서울특별시 강서구 까치산로18길 17-13
1116061030011 ,서울특별시 강서구 까치산로 160-4
1116061030012 ,서울특별시 강서구 공항대로48길 13-5
1116061030013 ,서울특별시 강서구 까치산로22길 13
1116061030014 ,서울특별시 강서구 까치산로18라길 5-54
1116061030015 ,서울특별시 강서구 화곡로58길 92
1116061030401 ,서울특별시 강서구 공항대로48길 12
1116063010001 ,서울특별시 강서구 강서로18길 61-16
1116063010002 ,서울특별시 강서구 강서로18가길 9
1116063010003 ,서울특별시 강서구 강서로12길 51-14
1116063010004 ,서울특별시 강서구 강서로18길 26
1116063010005 ,서울특별시 강서구 강서로18길 62-16
1116063010006 ,서울특별시 강서구 강서로12길 22
1116063010007 ,서울특별시 강서구 강서로18다길 16-5
1116063010008 ,서울특별시 강서구 초록마을로36길 24
1116063010009 ,서울특별시 강서구 강서로18길 8-18
1116063010010 ,서울특별시 강서구 초록마을로 143
1116063010011 ,서울특별시 강서구 초록마을로 121
1116063010012 ,서울특별시 강서구 초록마을로22길 87
1116063010013 ,서울특별시 강서구 강서로12길 8-11
1116063010014 ,서울특별시 강서구 곰달래로31길 41
1116063010015 ,서울특별시 강서구 강서로20길 27
1116063010016 ,서울특별시 강서구 초록마을로32길 7-13
1116063010017 ,서울특별시 강서구 곰달래로25길 20-14
1116063010018 ,서울특별시 강서구 강서로18바길 22-16
1116063010019 ,서울특별시 강서구 곰달래로25길 48
1116063010020 ,서울특별시 강서구 초록마을로 120
1116063010021 ,서울특별시 강서구 강서로18마길 14-7
1116063010022 ,서울특별시 강서구 초록마을로 107
1116063010023 ,서울특별시 강서구 강서로18길 78
1116063010024 ,서울특별시 강서구 초록마을로32길 29-7
1116063010025 ,서울특별시 강서구 초록마을로28길 9-8
1116063010026 ,서울특별시 강서구 강서로18길 44-11
1116063010027 ,서울특별시 강서구 강서로18길 90
1116063010028 ,서울특별시 강서구 강서로16길 44-38
1116063010029 ,서울특별시 강서구 강서로18마길 34-2
1116063010030 ,서울특별시 강서구 초록마을로 162-19
1116063010031 ,서울특별시 강서구 강서로18가길 38
1116063010032 ,서울특별시 강서구 강서로18길 92-35
1116063010033 ,서울특별시 강서구 곰달래로27길 42
1116063010034 ,서울특별시 강서구 강서로16길 70
1116063010035 ,서울특별시 강서구 곰달래로25길 7
1116063010036 ,서울특별시 강서구 초록마을로22길 57-11
1116063010037 ,서울특별시 강서구 강서로18아길 15-33
1116063010038 ,서울특별시 강서구 강서로18라길 7
1116063010039 ,서울특별시 강서구 초록마을로30길 15-12
1116063010040 ,서울특별시 강서구 초록마을로30길 35-7
1116063010041 ,서울특별시 강서구 강서로18길 68-10
1116063010042 ,서울특별시 강서구 곰달래로29길 7
1116063010043 ,서울특별시 강서구 초록마을로32길 29-40
1116063010044 ,서울특별시 강서구 초록마을로34길 48-3
1116063010045 ,서울특별시 강서구 초록마을로 157-10
1116063010201 ,서울특별시 강서구 초록마을로 176
1116063020001 ,서울특별시 강서구 강서로10길 35
1116063020002 ,서울특별시 강서구 국회대로7길 193
1116063020003 ,서울특별시 강서구 강서로5라길 49
1116063020004 ,서울특별시 강서구 강서로10길 26
1116063020005 ,서울특별시 강서구 강서로5길 64
1116064010001 ,서울특별시 강서구 양천로 201
1116064010002 ,서울특별시 강서구 양천로49길 26
1116064010003 ,서울특별시 강서구 양천로47가길 22
1116064010004 ,서울특별시 강서구 양천로47나길 48-10
1116064010101 ,서울특별시 강서구 양천로 177
1116064010201 ,서울특별시 강서구 양천로47길 94
1116064010301 ,서울특별시 강서구 양천로47길 118
1116064010302 ,서울특별시 강서구 양천로47길 118
1116064010303 ,서울특별시 강서구 양천로47길 118
1116064020101 ,서울특별시 강서구 강서로 532
1116064020102 ,서울특별시 강서구 강서로 532
1116064020103 ,서울특별시 강서구 강서로 532
1116064020104 ,서울특별시 강서구 강서로 532
1116064020201 ,서울특별시 강서구 허준로 47
1116064020202 ,서울특별시 강서구 허준로 47
1116064020203 ,서울특별시 강서구 허준로 47
1116064020204 ,서울특별시 강서구 허준로 47
1116064020205 ,서울특별시 강서구 허준로 47
1116064020206 ,서울특별시 강서구 허준로 47
1116064020301 ,서울특별시 강서구 허준로 23
1116064020302 ,서울특별시 강서구 허준로 23
1116064020303 ,서울특별시 강서구 허준로 23
1116064020304 ,서울특별시 강서구 허준로 23
1116064020305 ,서울특별시 강서구 허준로 23
1116064020306 ,서울특별시 강서구 허준로 23
1116064030001 ,서울특별시 강서구 양천로 373
1116064030101 ,서울특별시 강서구 강서로 490
1116064030201 ,서울특별시 강서구 양천로53길 66
1116064030301 ,서울특별시 강서구 양천로55길 55
1116064030302 ,서울특별시 강서구 양천로55길 55
1116064030303 ,서울특별시 강서구 양천로55길 55
1116064030304 ,서울특별시 강서구 양천로55길 55
1116064030305 ,서울특별시 강서구 양천로55길 55
1116064030401 ,서울특별시 강서구 허준로 76
1116064030402 ,서울특별시 강서구 허준로 76
1116064030501 ,서울특별시 강서구 허준로 16-9
1116064040001 ,서울특별시 강서구 강서로74길 58
1116064050001 ,서울특별시 강서구 마곡동로 161
1116064050002 ,서울특별시 강서구 마곡서로 151
1116064050003 ,서울특별시 강서구 마곡중앙로 201
1116064050004 ,서울특별시 강서구 마곡중앙8로3길 57
1116064050005 ,서울특별시 강서구 마곡동로 56
1116064050006 ,서울특별시 강서구 양천로 344
1116064050007 ,서울특별시 강서구 강서로 439
1116064050008 ,서울특별시 강서구 마곡서로 168
1116064050009 ,서울특별시 강서구 공항대로 195
1116064050010 ,서울특별시 강서구 마곡중앙5로 6
1116064050101 ,서울특별시 강서구 양천로30길 77
1116064050102 ,서울특별시 강서구 양천로30길 77
1116064050201 ,서울특별시 강서구 양천로30길 123-9
1116064050301 ,서울특별시 강서구 마곡서로 175
1116064050302 ,서울특별시 강서구 마곡서로 175
1116064050303 ,서울특별시 강서구 마곡서로 175
1116065010101 ,서울특별시 강서구 허준로5길 43
1116065010201 ,서울특별시 강서구 허준로 121
1116065010202 ,서울특별시 강서구 허준로 121
1116065010203 ,서울특별시 강서구 허준로 121
1116065010301 ,서울특별시 강서구 허준로 139
1116065010302 ,서울특별시 강서구 허준로 175
1116065010303 ,서울특별시 강서구 허준로 139
1116065010304 ,서울특별시 강서구 허준로 139
1116065010305 ,서울특별시 강서구 허준로 139
1116065010306 ,서울특별시 강서구 허준로 139
1116065020001 ,서울특별시 강서구 양천로55길 22
1116065020101 ,서울특별시 강서구 양천로57길 37
1116065020102 ,서울특별시 강서구 양천로57길 37
1116065020103 ,서울특별시 강서구 양천로57길 37
1116065020104 ,서울특별시 강서구 양천로57길 37
